(venv) shiywang@shiywang-Precision-3630-Tower:~/grandma_su/Test/Server_Test$ python test1.py -n 200
Number of cpu : 8
[D] Main: Test 1
[I] SP: No saved data, Creating new data
app_main.js:103 Data received
app_main.js:106 {device_id: '92AB757CBD43', sequence_id: 1, time: 1639096843001, value: 110, battery: 60, …} 239032
app_main.js:103 Data received
app_main.js:106 {device_id: 'D8DAA5FF39CF', sequence_id: 1, time: 1639096843001, value: 100, battery: 60, …} 239187
app_main.js:103 Data received
app_main.js:106 {device_id: 'EB90B8FB01F0', sequence_id: 1, time: 1639096843001, value: 71, battery: 60, …} 239341
app_main.js:103 Data received
app_main.js:106 {device_id: '69CA92F8AA1E', sequence_id: 1, time: 1639096843001, value: 80, battery: 60, …} 239495
app_main.js:103 Data received
app_main.js:106 {device_id: '7AAFAB814C52', sequence_id: 1, time: 1639096843001, value: 100, battery: 60, …} 239649
app_main.js:103 Data received
app_main.js:106 {device_id: '27CC183A8C68', sequence_id: 1, time: 1639096843001, value: 83, battery: 60, …} 239803
app_main.js:103 Data received
app_main.js:106 {device_id: '89FA9C774EC0', sequence_id: 1, time: 1639096843001, value: 78, battery: 60, …} 239956
app_main.js:103 Data received
app_main.js:106 {device_id: 'E13F70131555', sequence_id: 1, time: 1639096843001, value: 66, battery: 60, …} 240110
app_main.js:103 Data received
app_main.js:106 {device_id: 'FBD2A22AE9AD', sequence_id: 1, time: 1639096843001, value: 86, battery: 60, …} 240280
app_main.js:103 Data received
app_main.js:106 {device_id: 'ADBFE1960462', sequence_id: 2, time: 1639096845000, value: 73, battery: 60, …} 238434
app_main.js:103 Data received
app_main.js:106 {device_id: 'FE0870578731', sequence_id: 2, time: 1639096845000, value: 69, battery: 60, …} 238588
app_main.js:103 Data received
app_main.js:106 {device_id: '1BEC9F173765', sequence_id: 2, time: 1639096845000, value: 102, battery: 60, …} 238743
app_main.js:103 Data received
app_main.js:106 {device_id: '066A31D1D57C', sequence_id: 2, time: 1639096845000, value: 80, battery: 60, …} 238898
app_main.js:103 Data received
app_main.js:106 {device_id: 'A4DCB8CD965C', sequence_id: 2, time: 1639096845000, value: 112, battery: 60, …} 239052
app_main.js:103 Data received
app_main.js:106 {device_id: 'E777ACD0DEA5', sequence_id: 2, time: 1639096845000, value: 81, battery: 60, …} 239207
app_main.js:103 Data received
app_main.js:106 {device_id: '03D4634A8005', sequence_id: 2, time: 1639096845000, value: 106, battery: 60, …} 239363
app_main.js:103 Data received
app_main.js:106 {device_id: '59F5144D824D', sequence_id: 2, time: 1639096845000, value: 108, battery: 60, …} 239518
app_main.js:103 Data received
app_main.js:106 {device_id: '9649259AE759', sequence_id: 2, time: 1639096845000, value: 65, battery: 60, …} 239673
app_main.js:103 Data received
app_main.js:106 {device_id: 'FBC1C836028C', sequence_id: 2, time: 1639096845002, value: 72, battery: 60, …} 239845
app_main.js:103 Data received
app_main.js:106 {device_id: 'F17D3B7D5302', sequence_id: 2, time: 1639096845002, value: 100, battery: 60, …} 239999
app_main.js:103 Data received
app_main.js:106 {device_id: '15319CFE4AC6', sequence_id: 2, time: 1639096845002, value: 119, battery: 60, …} 240152
app_main.js:103 Data received
app_main.js:106 {device_id: '31950A631F07', sequence_id: 2, time: 1639096845002, value: 64, battery: 60, …} 240404
app_main.js:103 Data received
app_main.js:106 {device_id: '6223D5B97D09', sequence_id: 2, time: 1639096845002, value: 63, battery: 60, …} 240572
app_main.js:103 Data received
app_main.js:106 {device_id: 'F1A98662484A', sequence_id: 2, time: 1639096845002, value: 101, battery: 60, …} 240729
app_main.js:103 Data received
app_main.js:106 {device_id: '015F2429E3DC', sequence_id: 2, time: 1639096845002, value: 104, battery: 60, …} 240883
app_main.js:103 Data received
app_main.js:106 {device_id: 'E00B71959789', sequence_id: 2, time: 1639096845002, value: 119, battery: 60, …} 241040
app_main.js:103 Data received
app_main.js:106 {device_id: 'DEA238AF0A7C', sequence_id: 2, time: 1639096845002, value: 62, battery: 60, …} 241196
app_main.js:103 Data received
app_main.js:106 {device_id: 'DEAE119A5029', sequence_id: 2, time: 1639096845002, value: 108, battery: 60, …} 241354
app_main.js:103 Data received
app_main.js:106 {device_id: '6C32A3AAC9DB', sequence_id: 2, time: 1639096845002, value: 120, battery: 60, …} 241512
app_main.js:103 Data received
app_main.js:106 {device_id: '1F62B6743986', sequence_id: 2, time: 1639096845002, value: 66, battery: 60, …} 241683
app_main.js:103 Data received
app_main.js:106 {device_id: '3EBB651D8862', sequence_id: 2, time: 1639096845002, value: 107, battery: 60, …} 241847
app_main.js:103 Data received
app_main.js:106 {device_id: 'E239B852F0B1', sequence_id: 2, time: 1639096845002, value: 74, battery: 60, …} 242004
app_main.js:103 Data received
app_main.js:106 {device_id: 'E78F158A87C9', sequence_id: 2, time: 1639096845002, value: 75, battery: 60, …} 242158
app_main.js:103 Data received
app_main.js:106 {device_id: 'DBB93E2E7B85', sequence_id: 2, time: 1639096845002, value: 113, battery: 60, …} 242324
app_main.js:103 Data received
app_main.js:106 {device_id: 'CB89F87C2AD6', sequence_id: 2, time: 1639096845002, value: 93, battery: 60, …} 242477
app_main.js:103 Data received
app_main.js:106 {device_id: '62628DB4D7D2', sequence_id: 2, time: 1639096845002, value: 110, battery: 60, …} 242653
app_main.js:103 Data received
app_main.js:106 {device_id: '87B0E491CF6F', sequence_id: 2, time: 1639096845002, value: 111, battery: 60, …} 242897
app_main.js:103 Data received
app_main.js:106 {device_id: '199D9F947927', sequence_id: 2, time: 1639096845002, value: 81, battery: 60, …} 243054
app_main.js:103 Data received
app_main.js:106 {device_id: '8EC63F8F5299', sequence_id: 2, time: 1639096845002, value: 77, battery: 60, …} 243209
app_main.js:103 Data received
app_main.js:106 {device_id: 'E8A2B72EF809', sequence_id: 2, time: 1639096845002, value: 110, battery: 60, …} 243377
app_main.js:103 Data received
app_main.js:106 {device_id: '7FB8BE78EEED', sequence_id: 2, time: 1639096845002, value: 82, battery: 60, …} 243532
app_main.js:103 Data received
app_main.js:106 {device_id: 'FBC21B424DE9', sequence_id: 2, time: 1639096845002, value: 97, battery: 60, …} 243689
app_main.js:103 Data received
app_main.js:106 {device_id: '39869E8A0DB1', sequence_id: 2, time: 1639096845002, value: 89, battery: 60, …} 243929
app_main.js:103 Data received
app_main.js:106 {device_id: '709B5D630BD4', sequence_id: 2, time: 1639096845002, value: 97, battery: 60, …} 244092
app_main.js:103 Data received
app_main.js:106 {device_id: 'FB849443BD1D', sequence_id: 2, time: 1639096845002, value: 86, battery: 60, …} 244328
app_main.js:103 Data received
app_main.js:106 {device_id: '2440633BE5D7', sequence_id: 2, time: 1639096845002, value: 112, battery: 60, …} 244484
app_main.js:103 Data received
app_main.js:106 {device_id: '90926DC76F93', sequence_id: 2, time: 1639096845002, value: 101, battery: 60, …} 244677
app_main.js:103 Data received
app_main.js:106 {device_id: '8E099D222FC2', sequence_id: 2, time: 1639096845002, value: 64, battery: 60, …} 245077
app_main.js:103 Data received
app_main.js:106 {device_id: '91B240A0EEE9', sequence_id: 2, time: 1639096845002, value: 110, battery: 60, …} 245234
app_main.js:103 Data received
app_main.js:106 {device_id: 'A41F46F79C3C', sequence_id: 2, time: 1639096845002, value: 81, battery: 60, …} 245395
app_main.js:103 Data received
app_main.js:106 {device_id: 'C0D743851958', sequence_id: 2, time: 1639096845002, value: 110, battery: 60, …} 245558
app_main.js:103 Data received
app_main.js:106 {device_id: '8270A22175A1', sequence_id: 2, time: 1639096845002, value: 93, battery: 60, …} 245795
app_main.js:103 Data received
app_main.js:106 {device_id: '53AE7B22A841', sequence_id: 2, time: 1639096845002, value: 81, battery: 60, …} 245951
app_main.js:103 Data received
app_main.js:106 {device_id: 'AAA97F938C8D', sequence_id: 2, time: 1639096845002, value: 97, battery: 60, …} 246108
app_main.js:103 Data received
app_main.js:106 {device_id: 'EB2367EC60E2', sequence_id: 2, time: 1639096845002, value: 104, battery: 60, …} 246264
app_main.js:103 Data received
app_main.js:106 {device_id: 'D04D8E04DDCB', sequence_id: 2, time: 1639096845002, value: 89, battery: 60, …} 246420
app_main.js:103 Data received
app_main.js:106 {device_id: 'A9173014F9BC', sequence_id: 2, time: 1639096845002, value: 102, battery: 60, …} 246595
app_main.js:103 Data received
app_main.js:106 {device_id: '72DD64C49F12', sequence_id: 2, time: 1639096845002, value: 80, battery: 60, …} 246749
app_main.js:103 Data received
app_main.js:106 {device_id: '7C07AE305241', sequence_id: 2, time: 1639096845002, value: 76, battery: 60, …} 246904
app_main.js:103 Data received
app_main.js:106 {device_id: 'B83B7793184A', sequence_id: 2, time: 1639096845002, value: 74, battery: 60, …} 247059
app_main.js:103 Data received
app_main.js:106 {device_id: '4582201C71C2', sequence_id: 2, time: 1639096845002, value: 69, battery: 60, …} 247231
app_main.js:103 Data received
app_main.js:106 {device_id: 'D5284168EA9E', sequence_id: 2, time: 1639096845002, value: 102, battery: 60, …} 247386
app_main.js:103 Data received
app_main.js:106 {device_id: '50FCF024A7B5', sequence_id: 2, time: 1639096845002, value: 100, battery: 60, …} 247541
app_main.js:103 Data received
app_main.js:106 {device_id: '6B87BCB0E86D', sequence_id: 2, time: 1639096845002, value: 96, battery: 60, …} 247696
app_main.js:103 Data received
app_main.js:106 {device_id: '11BB3A0F73A1', sequence_id: 2, time: 1639096845002, value: 63, battery: 60, …} 247850
app_main.js:103 Data received
app_main.js:106 {device_id: '5A71DB13BA92', sequence_id: 2, time: 1639096845002, value: 69, battery: 60, …} 248004
app_main.js:103 Data received
app_main.js:106 {device_id: '5C78C60219E0', sequence_id: 2, time: 1639096845002, value: 109, battery: 60, …} 248158
app_main.js:103 Data received
app_main.js:106 {device_id: '6A7AA8267DA6', sequence_id: 2, time: 1639096845002, value: 81, battery: 60, …} 248312
app_main.js:103 Data received
app_main.js:106 {device_id: 'EA86FD253E0C', sequence_id: 2, time: 1639096845002, value: 81, battery: 60, …} 248465
app_main.js:103 Data received
app_main.js:106 {device_id: 'BCEE31D13F62', sequence_id: 2, time: 1639096845002, value: 91, battery: 60, …} 248620
app_main.js:103 Data received
app_main.js:106 {device_id: '8F0555339386', sequence_id: 2, time: 1639096845002, value: 85, battery: 60, …} 248790
app_main.js:103 Data received
app_main.js:106 {device_id: 'DE2492DFD4A8', sequence_id: 2, time: 1639096845002, value: 111, battery: 60, …} 248944
app_main.js:103 Data received
app_main.js:106 {device_id: 'E32F2EC96759', sequence_id: 2, time: 1639096845002, value: 106, battery: 60, …} 249098
app_main.js:103 Data received
app_main.js:106 {device_id: 'D156178A4369', sequence_id: 2, time: 1639096845002, value: 115, battery: 60, …} 249253
app_main.js:103 Data received
app_main.js:106 {device_id: 'CD8F94787C70', sequence_id: 2, time: 1639096845002, value: 101, battery: 60, …} 249413
app_main.js:103 Data received
app_main.js:106 {device_id: '3967FFD1719E', sequence_id: 2, time: 1639096845002, value: 120, battery: 60, …} 249570
app_main.js:103 Data received
app_main.js:106 {device_id: 'D19478ABAD50', sequence_id: 2, time: 1639096845002, value: 96, battery: 60, …} 249727
app_main.js:103 Data received
app_main.js:106 {device_id: 'F34E55E16749', sequence_id: 2, time: 1639096845002, value: 91, battery: 60, …} 249948
app_main.js:103 Data received
app_main.js:106 {device_id: '246026644332', sequence_id: 1, time: 1639096845003, value: 95, battery: 60, …} 250768
app_main.js:103 Data received
app_main.js:106 {device_id: '66BA9294BE5D', sequence_id: 1, time: 1639096845003, value: 86, battery: 60, …} 250952
app_main.js:103 Data received
app_main.js:106 {device_id: '289CFA0D38E5', sequence_id: 1, time: 1639096845003, value: 82, battery: 60, …} 251270
app_main.js:103 Data received
app_main.js:106 {device_id: 'D3F8F198D0E1', sequence_id: 1, time: 1639096845003, value: 101, battery: 60, …} 251429
app_main.js:103 Data received
app_main.js:106 {device_id: 'A0373ABC3D41', sequence_id: 1, time: 1639096845003, value: 106, battery: 60, …} 251590
app_main.js:103 Data received
app_main.js:106 {device_id: 'A602B48C8A57', sequence_id: 1, time: 1639096845003, value: 106, battery: 60, …} 251907
app_main.js:103 Data received
app_main.js:106 {device_id: '1DAD7D36524A', sequence_id: 1, time: 1639096845003, value: 87, battery: 60, …} 252083
app_main.js:103 Data received
app_main.js:106 {device_id: '2708D2D3F46B', sequence_id: 1, time: 1639096845003, value: 60, battery: 60, …} 252241
app_main.js:103 Data received
app_main.js:106 {device_id: '8E14A0C87DCE', sequence_id: 1, time: 1639096845003, value: 94, battery: 60, …} 252397
app_main.js:103 Data received
app_main.js:106 {device_id: 'F2BD9461FD88', sequence_id: 1, time: 1639096845003, value: 68, battery: 60, …} 252554
app_main.js:103 Data received
app_main.js:106 {device_id: '3DC1B833FB24', sequence_id: 1, time: 1639096845003, value: 110, battery: 60, …} 252870
app_main.js:103 Data received
app_main.js:106 {device_id: '801518890144', sequence_id: 1, time: 1639096845003, value: 64, battery: 60, …} 253027
app_main.js:103 Data received
app_main.js:106 {device_id: 'B4AA0566A465', sequence_id: 1, time: 1639096845003, value: 76, battery: 60, …} 253184
app_main.js:103 Data received
app_main.js:106 {device_id: '99CF1C18FB08', sequence_id: 1, time: 1639096845003, value: 65, battery: 60, …} 253340
app_main.js:103 Data received
app_main.js:106 {device_id: 'EC9EC317AFE4', sequence_id: 1, time: 1639096845003, value: 62, battery: 60, …} 253520
app_main.js:103 Data received
app_main.js:106 {device_id: 'ACD259187FB6', sequence_id: 1, time: 1639096845003, value: 110, battery: 60, …} 253675
app_main.js:103 Data received
app_main.js:106 {device_id: '616CA65A46D3', sequence_id: 1, time: 1639096845003, value: 110, battery: 60, …} 253832
app_main.js:103 Data received
app_main.js:106 {device_id: 'CE7E608B4D93', sequence_id: 1, time: 1639096845003, value: 96, battery: 60, …} 254144
app_main.js:103 Data received
app_main.js:106 {device_id: '8744EB0AE74D', sequence_id: 1, time: 1639096845003, value: 83, battery: 60, …} 254325
app_main.js:103 Data received
app_main.js:106 {device_id: '984515C6085F', sequence_id: 1, time: 1639096845003, value: 67, battery: 60, …} 254483
app_main.js:103 Data received
app_main.js:106 {device_id: 'B5450ECC2423', sequence_id: 1, time: 1639096845003, value: 62, battery: 60, …} 254640
app_main.js:103 Data received
app_main.js:106 {device_id: 'E47A380FE493', sequence_id: 1, time: 1639096845003, value: 60, battery: 60, …} 254795
app_main.js:103 Data received
app_main.js:106 {device_id: 'A88418DF1DE6', sequence_id: 1, time: 1639096845003, value: 70, battery: 60, …} 254954
app_main.js:103 Data received
app_main.js:106 {device_id: '60A4B3C8D8AC', sequence_id: 1, time: 1639096845003, value: 89, battery: 60, …} 255114
app_main.js:103 Data received
app_main.js:106 {device_id: '454F0D7D592F', sequence_id: 1, time: 1639096845003, value: 108, battery: 60, …} 255270
app_main.js:103 Data received
app_main.js:106 {device_id: '33273D22D5FE', sequence_id: 1, time: 1639096845003, value: 112, battery: 60, …} 255432
app_main.js:103 Data received
app_main.js:106 {device_id: 'F675FB933667', sequence_id: 1, time: 1639096845003, value: 60, battery: 60, …} 255595
app_main.js:103 Data received
app_main.js:106 {device_id: '0DCF5DA263D8', sequence_id: 1, time: 1639096845003, value: 74, battery: 60, …} 255752
app_main.js:103 Data received
app_main.js:106 {device_id: '4A1551D67FD9', sequence_id: 1, time: 1639096845003, value: 69, battery: 60, …} 256063
app_main.js:103 Data received
app_main.js:106 {device_id: '76C420F4CD3D', sequence_id: 1, time: 1639096845003, value: 90, battery: 60, …} 256232
